Date,product,category,retailer_id,temperature_f,humidity_pct,weather_condition,holiday,discount_pct,unit_price,sales_volume,stock_quantity,reorder_level,reorder_quantity
6/5/2025,Lemon,Fruits - Citrus,R002,69.4,37.1,Cloudy,,0,1.11,53,122,50,150
6/5/2025,Mango,Fruits - Tropical Fruits,R004,69.4,37.1,Cloudy,,0,2.94,36,125,35,105
6/5/2025,Kiwi,Fruits - Tropical Fruits,R004,69.4,37.1,Cloudy,,0,2.18,35,51,35,105
6/5/2025,Coconut,Fruits - Tropical Fruits,R003,69.4,37.1,Cloudy,,0,2.61,34,43,35,105
6/5/2025,Cherries,Fruits - Seasonal,R001,69.4,37.1,Cloudy,,0,3.1,31,29,20,60
6/5/2025,Peach,Fruits - Seasonal,R003,69.4,37.1,Cloudy,,0,3.45,36,64,20,60
6/5/2025,Onion,Vegetables,R002,69.4,37.1,Cloudy,,0,2.19,78,180,60,180
6/5/2025,Tomatoes,Vegetables,R004,69.4,37.1,Cloudy,,0,2.61,61,180,60,180
6/5/2025,Carrots,Vegetables,R001,69.4,37.1,Cloudy,,0.09,2.03,97,89,60,180
6/5/2025,Cabbage,Vegetables,R003,69.4,37.1,Cloudy,,0,1.89,96,137,60,180
6/5/2025,Broccoli & Cauliflower,Vegetables,R002,69.4,37.1,Cloudy,,0.12,1.4,89,132,60,180
6/5/2025,Potatoes & Yams,Vegetables,R001,69.4,37.1,Cloudy,,0,1.49,82,184,60,180
6/5/2025,Cucumbers,Vegetables,R001,69.4,37.1,Cloudy,,0,0.85,87,180,60,180
6/5/2025,Peppers,Vegetables,R001,69.4,37.1,Cloudy,,0,2.16,84,180,60,180
6/5/2025,Herbs,Vegetables,R001,69.4,37.1,Cloudy,,0,1.72,97,181,60,180
6/5/2025,Lettuce and Greens,Vegetables,R004,69.4,37.1,Cloudy,,0,2.7,82,180,60,180
6/5/2025,Corn,Vegetables,R003,69.4,37.1,Cloudy,,0,1.31,89,180,60,180
6/5/2025,Beef,Meat,R003,69.4,37.1,Cloudy,,0,5.85,54,78,40,120
6/5/2025,Chicken,Meat,R002,69.4,37.1,Cloudy,,0,9.66,58,125,40,120
6/5/2025,Turkey,Meat,R003,69.4,37.1,Cloudy,,0,10.29,51,140,40,120
6/5/2025,Lamb,Meat,R005,69.4,37.1,Cloudy,,0,7.4,50,142,40,120
6/5/2025,Pork,Meat,R004,69.4,37.1,Cloudy,,0,14.93,49,144,40,120
6/5/2025,Shrimp,Seafood,R003,69.4,37.1,Cloudy,,0,8.21,32,43,25,75
6/5/2025,Prawns,Seafood,R003,69.4,37.1,Cloudy,,0,12.11,27,38,25,75
6/5/2025,Lobster,Seafood,R004,69.4,37.1,Cloudy,,0,23.23,28,75,25,75
6/5/2025,Crabs,Seafood,R003,69.4,37.1,Cloudy,,0,18.96,30,45,25,75
6/5/2025,Salmon,Seafood,R001,69.4,37.1,Cloudy,,0,14.93,32,64,25,75
6/5/2025,Cod,Seafood,R001,69.4,37.1,Cloudy,,0,15,27,94,25,75
6/5/2025,Icecream,Frozen,R005,69.4,37.1,Cloudy,,0,5.44,56,185,50,150
6/5/2025,Appetizers,Frozen,R005,69.4,37.1,Cloudy,,0,4.17,62,88,50,150
6/5/2025,Fruits and Berries,Frozen,R003,69.4,37.1,Cloudy,,0,5.66,57,122,50,150
6/5/2025,Meals and Sides,Frozen,R004,69.4,37.1,Cloudy,,0,7.32,48,197,50,150
6/5/2025,Pizza,Frozen,R004,69.4,37.1,Cloudy,,0,8.71,53,196,50,150
6/5/2025,Juices,Frozen,R001,69.4,37.1,Cloudy,,0,8.98,54,199,50,150
6/5/2025,Desserts and Dough,Frozen,R002,69.4,37.1,Cloudy,,0,4.15,55,193,50,150
6/5/2025,Popsicles,Frozen,R005,69.4,37.1,Cloudy,,0,6.13,63,185,50,150
6/6/2025,Cocoa & Hot chocolate,Hot Beverages,R005,65.6,54.1,Sunny,,0,9.15,55,176,50,150
6/6/2025,Coffee,Hot Beverages,R005,65.6,54.1,Sunny,,0,9.85,54,52,50,150
6/6/2025,Tea,Hot Beverages,R003,65.6,54.1,Sunny,,0,11.64,62,193,50,150
6/6/2025,Coconut water,Cold Beverages,R001,65.6,54.1,Sunny,,0,1.84,91,313,80,240
6/6/2025,Juice and smoothies,Cold Beverages,R002,65.6,54.1,Sunny,,0,3.11,89,94,80,240
6/6/2025,Soft drinks,Cold Beverages,R004,65.6,54.1,Sunny,,0,3.72,73,214,80,240
6/6/2025,Sports drinks,Cold Beverages,R001,65.6,54.1,Sunny,,0,2.69,84,274,80,240
6/6/2025,Water,Hydration,R002,65.6,54.1,Sunny,,0,1.54,83,238,100,300
6/6/2025,Sparkling water,Hydration,R001,65.6,54.1,Sunny,,0,1.73,78,259,100,300
6/6/2025,"Breakfast, syrup and cereal",Pantry,R002,65.6,54.1,Sunny,,0,5.05,75,185,60,180
6/6/2025,Condiments and spice,Pantry,R004,65.6,54.1,Sunny,,0.12,3.34,78,70,60,180
6/6/2025,"Grains, pasta",Pantry,R002,65.6,54.1,Sunny,,0,3.87,59,70,60,180
6/6/2025,Soups,Canned Goods,R002,65.6,54.1,Sunny,,0,2.71,55,89,70,210
6/6/2025,Vegetables,Canned Goods,R005,65.6,54.1,Sunny,,0,1.57,70,209,70,210
6/6/2025,Fruits,Canned Goods,R002,65.6,54.1,Sunny,,0,2.63,57,92,70,210
6/6/2025,Bagels and Muffins,Bread and Bakery,R002,65.6,54.1,Sunny,,0,3.46,54,120,40,120
6/6/2025,Sandwich breads,Bread and Bakery,R004,65.6,54.1,Sunny,,0,5.88,44,120,40,120
6/6/2025,Pitas and flatbreads,Bread and Bakery,R001,65.6,54.1,Sunny,,0,3.52,66,144,40,120
6/6/2025,Cookies and bakery snacks,Bread and Bakery,R005,65.6,54.1,Sunny,,0,3.48,57,120,40,120
6/6/2025,Baguettes and french breads,Bread and Bakery,R003,65.6,54.1,Sunny,,0,3.95,65,55,40,120
6/6/2025,Butter,"Dairy, eggs and cheese",R002,65.6,54.1,Sunny,,0,7.85,79,71,50,150
6/6/2025,Cheese - american,"Dairy, eggs and cheese",R004,65.6,54.1,Sunny,,0,5.62,90,60,50,150
6/6/2025,Cheese - cheddar,"Dairy, eggs and cheese",R005,65.6,54.1,Sunny,,0,7.83,97,175,50,150
6/6/2025,Cheese - mozerella,"Dairy, eggs and cheese",R003,65.6,54.1,Sunny,,0,6.36,89,61,50,150
6/6/2025,Milk and cream,"Dairy, eggs and cheese",R004,65.6,54.1,Sunny,,0,7.32,80,72,50,150
6/6/2025,Yogurt and pudding,"Dairy, eggs and cheese",R005,65.6,54.1,Sunny,,0,4.64,91,59,50,150
6/6/2025,Eggs,"Dairy, eggs and cheese",R002,65.6,54.1,Sunny,,0,4.85,86,65,50,150
6/6/2025,Strawberry,Fruits - Berries,R005,65.6,54.1,Sunny,,0,4.89,35,90,30,90
6/6/2025,Blueberry,Fruits - Berries,R002,65.6,54.1,Sunny,,0,3.85,40,90,30,90
6/6/2025,Raspberries,Fruits - Berries,R002,65.6,54.1,Sunny,,0.1,5.37,90,90,30,90
6/6/2025,Pineapple,Fruits - All weather,R001,65.6,54.1,Sunny,,0.07,1.02,112,101,60,180
6/6/2025,Banana,Fruits - All weather,R002,65.6,54.1,Sunny,,0.17,1.17,123,237,60,180
6/6/2025,Apples,Fruits - All weather,R002,65.6,54.1,Sunny,,0,0.93,106,107,60,180
6/6/2025,Watermelon,Fruits - Melons,R003,65.6,54.1,Sunny,,0,1.17,57,93,25,75
6/6/2025,Canteloupe,Fruits - Melons,R003,65.6,54.1,Sunny,,0,1.76,56,94,25,75
6/6/2025,Oranges,Fruits - Citrus,R001,65.6,54.1,Sunny,,0,0.78,66,164,50,150
6/6/2025,Lemon,Fruits - Citrus,R005,65.6,54.1,Sunny,,0,1.11,60,62,50,150
6/6/2025,Mango,Fruits - Tropical Fruits,R005,65.6,54.1,Sunny,,0,2.94,39,86,35,105
6/6/2025,Kiwi,Fruits - Tropical Fruits,R003,65.6,54.1,Sunny,,0.18,2.18,51,105,35,105
6/6/2025,Coconut,Fruits - Tropical Fruits,R001,65.6,54.1,Sunny,,0,2.61,40,108,35,105
6/6/2025,Cherries,Fruits - Seasonal,R003,65.6,54.1,Sunny,,0,3.1,29,60,20,60
6/6/2025,Peach,Fruits - Seasonal,R002,65.6,54.1,Sunny,,0,3.45,59,65,20,60
6/6/2025,Onion,Vegetables,R001,65.6,54.1,Sunny,,0,2.19,122,238,60,180
6/6/2025,Tomatoes,Vegetables,R004,65.6,54.1,Sunny,,0,2.61,107,73,60,180
6/6/2025,Carrots,Vegetables,R005,65.6,54.1,Sunny,,0,2.03,89,180,60,180
6/6/2025,Cabbage,Vegetables,R005,65.6,54.1,Sunny,,0,1.89,106,211,60,180
6/6/2025,Broccoli & Cauliflower,Vegetables,R002,65.6,54.1,Sunny,,0.16,1.4,132,180,60,180
6/6/2025,Potatoes & Yams,Vegetables,R001,65.6,54.1,Sunny,,0,1.49,127,237,60,180
6/6/2025,Cucumbers,Vegetables,R004,65.6,54.1,Sunny,,0,0.85,122,238,60,180
6/6/2025,Peppers,Vegetables,R002,65.6,54.1,Sunny,,0,2.16,121,239,60,180
6/6/2025,Herbs,Vegetables,R002,65.6,54.1,Sunny,,0,1.72,116,65,60,180
6/6/2025,Lettuce and Greens,Vegetables,R004,65.6,54.1,Sunny,,0,2.7,113,67,60,180
6/6/2025,Corn,Vegetables,R002,65.6,54.1,Sunny,,0,1.31,118,62,60,180
6/6/2025,Beef,Meat,R004,65.6,54.1,Sunny,,0,5.85,78,120,40,120
6/6/2025,Chicken,Meat,R004,65.6,54.1,Sunny,,0,9.66,87,158,40,120
6/6/2025,Turkey,Meat,R001,65.6,54.1,Sunny,,0,10.29,76,64,40,120
6/6/2025,Lamb,Meat,R005,65.6,54.1,Sunny,,0,7.4,74,68,40,120
6/6/2025,Pork,Meat,R001,65.6,54.1,Sunny,,0,14.93,75,69,40,120
6/6/2025,Shrimp,Seafood,R004,65.6,54.1,Sunny,,0,8.21,41,77,25,75
6/6/2025,Prawns,Seafood,R004,65.6,54.1,Sunny,,0,12.11,38,75,25,75
6/6/2025,Lobster,Seafood,R001,65.6,54.1,Sunny,,0.21,23.23,52,98,25,75
6/6/2025,Crabs,Seafood,R003,65.6,54.1,Sunny,,0,18.96,45,75,25,75
6/6/2025,Salmon,Seafood,R001,65.6,54.1,Sunny,,0.13,14.93,52,87,25,75
6/6/2025,Cod,Seafood,R003,65.6,54.1,Sunny,,0,15,44,50,25,75
6/6/2025,Icecream,Frozen,R005,65.6,54.1,Sunny,,0,5.44,74,111,50,150
6/6/2025,Appetizers,Frozen,R002,65.6,54.1,Sunny,,0,4.17,75,163,50,150
6/6/2025,Fruits and Berries,Frozen,R001,65.6,54.1,Sunny,,0,5.66,69,53,50,150
6/6/2025,Meals and Sides,Frozen,R001,65.6,54.1,Sunny,,0,7.32,58,139,50,150
6/6/2025,Pizza,Frozen,R003,65.6,54.1,Sunny,,0,8.71,68,128,50,150
6/6/2025,Juices,Frozen,R002,65.6,54.1,Sunny,,0,8.98,66,133,50,150
6/6/2025,Desserts and Dough,Frozen,R003,65.6,54.1,Sunny,,0,4.15,73,120,50,150
6/6/2025,Popsicles,Frozen,R004,65.6,54.1,Sunny,,0.18,6.13,93,92,50,150
6/7/2025,Cocoa & Hot chocolate,Hot Beverages,R003,84.2,31.1,Cloudy,,0,9.15,52,124,50,150
6/7/2025,Coffee,Hot Beverages,R004,84.2,31.1,Cloudy,,0,9.85,52,150,50,150
6/7/2025,Tea,Hot Beverages,R002,84.2,31.1,Cloudy,,0,11.64,51,142,50,150
6/7/2025,Coconut water,Cold Beverages,R001,84.2,31.1,Cloudy,,0,1.84,82,231,80,240
6/7/2025,Juice and smoothies,Cold Beverages,R004,84.2,31.1,Cloudy,,0,3.11,94,240,80,240
6/7/2025,Soft drinks,Cold Beverages,R001,84.2,31.1,Cloudy,,0,3.72,110,104,80,240
6/7/2025,Sports drinks,Cold Beverages,R002,84.2,31.1,Cloudy,,0,2.69,103,171,80,240
6/7/2025,Water,Hydration,R002,84.2,31.1,Cloudy,,0,1.54,130,108,100,300
6/7/2025,Sparkling water,Hydration,R003,84.2,31.1,Cloudy,,0,1.73,136,123,100,300
6/7/2025,"Breakfast, syrup and cereal",Pantry,R004,84.2,31.1,Cloudy,,0,5.05,75,110,60,180
6/7/2025,Condiments and spice,Pantry,R003,84.2,31.1,Cloudy,,0,3.34,61,189,60,180
6/7/2025,"Grains, pasta",Pantry,R001,84.2,31.1,Cloudy,,0,3.87,66,184,60,180
6/7/2025,Soups,Canned Goods,R004,84.2,31.1,Cloudy,,0,2.71,63,236,70,210
6/7/2025,Vegetables,Canned Goods,R005,84.2,31.1,Cloudy,,0,1.57,61,148,70,210
6/7/2025,Fruits,Canned Goods,R005,84.2,31.1,Cloudy,,0,2.63,58,244,70,210
6/7/2025,Bagels and Muffins,Bread and Bakery,R005,84.2,31.1,Cloudy,,0,3.46,75,45,40,120
6/7/2025,Sandwich breads,Bread and Bakery,R005,84.2,31.1,Cloudy,,0,5.88,76,44,40,120
6/7/2025,Pitas and flatbreads,Bread and Bakery,R005,84.2,31.1,Cloudy,,0,3.52,81,63,40,120
6/7/2025,Cookies and bakery snacks,Bread and Bakery,R005,84.2,31.1,Cloudy,,0,3.48,80,160,40,120
6/7/2025,Baguettes and french breads,Bread and Bakery,R003,84.2,31.1,Cloudy,,0,3.95,55,120,40,120
6/7/2025,Butter,"Dairy, eggs and cheese",R005,84.2,31.1,Cloudy,,0,7.85,71,150,50,150
6/7/2025,Cheese - american,"Dairy, eggs and cheese",R003,84.2,31.1,Cloudy,,0,5.62,60,150,50,150
6/7/2025,Cheese - cheddar,"Dairy, eggs and cheese",R005,84.2,31.1,Cloudy,,0,7.83,88,87,50,150
6/7/2025,Cheese - mozerella,"Dairy, eggs and cheese",R005,84.2,31.1,Cloudy,,0,6.36,61,150,50,150
6/7/2025,Milk and cream,"Dairy, eggs and cheese",R003,84.2,31.1,Cloudy,,0,7.32,72,150,50,150
6/7/2025,Yogurt and pudding,"Dairy, eggs and cheese",R001,84.2,31.1,Cloudy,,0,4.64,59,150,50,150
6/7/2025,Eggs,"Dairy, eggs and cheese",R005,84.2,31.1,Cloudy,,0,4.85,65,150,50,150
6/7/2025,Strawberry,Fruits - Berries,R002,84.2,31.1,Cloudy,,0,4.89,74,106,30,90
6/7/2025,Blueberry,Fruits - Berries,R004,84.2,31.1,Cloudy,,0,3.85,66,114,30,90
6/7/2025,Raspberries,Fruits - Berries,R004,84.2,31.1,Cloudy,,0,5.37,74,106,30,90
6/7/2025,Pineapple,Fruits - All weather,R002,84.2,31.1,Cloudy,,0,1.02,91,190,60,180
6/7/2025,Banana,Fruits - All weather,R002,84.2,31.1,Cloudy,,0,1.17,93,144,60,180
6/7/2025,Apples,Fruits - All weather,R003,84.2,31.1,Cloudy,,0,0.93,94,193,60,180
6/7/2025,Watermelon,Fruits - Melons,R001,84.2,31.1,Cloudy,,0,1.17,51,42,25,75
6/7/2025,Canteloupe,Fruits - Melons,R002,84.2,31.1,Cloudy,,0,1.76,54,40,25,75
6/7/2025,Oranges,Fruits - Citrus,R005,84.2,31.1,Cloudy,,0,0.78,64,100,50,150
6/7/2025,Lemon,Fruits - Citrus,R005,84.2,31.1,Cloudy,,0,1.11,62,150,50,150
6/7/2025,Mango,Fruits - Tropical Fruits,R001,84.2,31.1,Cloudy,,0,2.94,39,47,35,105
6/7/2025,Kiwi,Fruits - Tropical Fruits,R001,84.2,31.1,Cloudy,,0,2.18,39,66,35,105
6/7/2025,Coconut,Fruits - Tropical Fruits,R003,84.2,31.1,Cloudy,,0,2.61,39,69,35,105
6/7/2025,Cherries,Fruits - Seasonal,R003,84.2,31.1,Cloudy,,0,3.1,42,78,20,60
6/7/2025,Peach,Fruits - Seasonal,R001,84.2,31.1,Cloudy,,0,3.45,36,29,20,60
6/7/2025,Onion,Vegetables,R004,84.2,31.1,Cloudy,,0.06,2.19,109,129,60,180
6/7/2025,Tomatoes,Vegetables,R002,84.2,31.1,Cloudy,,0,2.61,73,180,60,180
6/7/2025,Carrots,Vegetables,R002,84.2,31.1,Cloudy,,0,2.03,117,63,60,180
6/7/2025,Cabbage,Vegetables,R005,84.2,31.1,Cloudy,,0,1.89,106,105,60,180
6/7/2025,Broccoli & Cauliflower,Vegetables,R003,84.2,31.1,Cloudy,,0,1.4,116,64,60,180
6/7/2025,Potatoes & Yams,Vegetables,R003,84.2,31.1,Cloudy,,0,1.49,109,128,60,180
6/7/2025,Cucumbers,Vegetables,R002,84.2,31.1,Cloudy,,0,0.85,103,135,60,180
6/7/2025,Peppers,Vegetables,R004,84.2,31.1,Cloudy,,0,2.16,104,135,60,180
6/7/2025,Herbs,Vegetables,R004,84.2,31.1,Cloudy,,0,1.72,65,180,60,180
6/7/2025,Lettuce and Greens,Vegetables,R005,84.2,31.1,Cloudy,,0.15,2.7,67,180,60,180
6/7/2025,Corn,Vegetables,R002,84.2,31.1,Cloudy,,0,1.31,62,180,60,180
6/7/2025,Beef,Meat,R005,84.2,31.1,Cloudy,,0,5.85,69,51,40,120
6/7/2025,Chicken,Meat,R004,84.2,31.1,Cloudy,,0,9.66,59,99,40,120
6/7/2025,Turkey,Meat,R003,84.2,31.1,Cloudy,,0.18,10.29,64,120,40,120
6/7/2025,Lamb,Meat,R004,84.2,31.1,Cloudy,,0.15,7.4,68,120,40,120
6/7/2025,Pork,Meat,R002,84.2,31.1,Cloudy,,0,14.93,66,123,40,120
6/7/2025,Shrimp,Seafood,R003,84.2,31.1,Cloudy,,0,8.21,33,44,25,75
6/7/2025,Prawns,Seafood,R003,84.2,31.1,Cloudy,,0,12.11,34,41,25,75
6/7/2025,Lobster,Seafood,R004,84.2,31.1,Cloudy,,0,23.23,33,65,25,75
6/7/2025,Crabs,Seafood,R005,84.2,31.1,Cloudy,,0,18.96,35,40,25,75
6/7/2025,Salmon,Seafood,R003,84.2,31.1,Cloudy,,0,14.93,36,51,25,75
6/7/2025,Cod,Seafood,R003,84.2,31.1,Cloudy,,0,15,35,90,25,75
6/7/2025,Icecream,Frozen,R004,84.2,31.1,Cloudy,,0,5.44,105,156,50,150
6/7/2025,Appetizers,Frozen,R005,84.2,31.1,Cloudy,,0,4.17,99,64,50,150
6/7/2025,Fruits and Berries,Frozen,R004,84.2,31.1,Cloudy,,0,5.66,53,150,50,150
6/7/2025,Meals and Sides,Frozen,R005,84.2,31.1,Cloudy,,0,7.32,96,193,50,150
6/7/2025,Pizza,Frozen,R001,84.2,31.1,Cloudy,,0,8.71,88,190,50,150
6/7/2025,Juices,Frozen,R004,84.2,31.1,Cloudy,,0,8.98,90,193,50,150
6/7/2025,Desserts and Dough,Frozen,R004,84.2,31.1,Cloudy,,0,4.15,97,173,50,150
6/7/2025,Popsicles,Frozen,R001,84.2,31.1,Cloudy,,0,6.13,92,150,50,150
6/8/2025,Cocoa & Hot chocolate,Hot Beverages,R001,73.2,54.8,Sunny,,0,9.15,47,77,50,150
6/8/2025,Coffee,Hot Beverages,R002,73.2,54.8,Sunny,,0,9.85,45,105,50,150
6/8/2025,Tea,Hot Beverages,R004,73.2,54.8,Sunny,,0,11.64,49,93,50,150
6/8/2025,Coconut water,Cold Beverages,R001,73.2,54.8,Sunny,,0,1.84,95,136,80,240
6/8/2025,Juice and smoothies,Cold Beverages,R003,73.2,54.8,Sunny,,0.11,3.11,102,138,80,240
6/8/2025,Soft drinks,Cold Beverages,R005,73.2,54.8,Sunny,,0,3.72,98,246,80,240
6/8/2025,Sports drinks,Cold Beverages,R003,73.2,54.8,Sunny,,0,2.69,97,314,80,240
6/8/2025,Water,Hydration,R005,73.2,54.8,Sunny,,0,1.54,100,308,100,300
6/8/2025,Sparkling water,Hydration,R003,73.2,54.8,Sunny,,0,1.73,115,308,100,300
6/8/2025,"Breakfast, syrup and cereal",Pantry,R003,73.2,54.8,Sunny,,0,5.05,66,224,60,180
6/8/2025,Condiments and spice,Pantry,R003,73.2,54.8,Sunny,,0,3.34,70,119,60,180
6/8/2025,"Grains, pasta",Pantry,R003,73.2,54.8,Sunny,,0.24,3.87,93,91,60,180
6/8/2025,Soups,Canned Goods,R003,73.2,54.8,Sunny,,0,2.71,51,185,70,210
6/8/2025,Vegetables,Canned Goods,R005,73.2,54.8,Sunny,,0.06,1.57,64,84,70,210
6/8/2025,Fruits,Canned Goods,R005,73.2,54.8,Sunny,,0,2.63,58,186,70,210
6/8/2025,Bagels and Muffins,Bread and Bakery,R004,73.2,54.8,Sunny,,0,3.46,45,120,40,120
6/8/2025,Sandwich breads,Bread and Bakery,R002,73.2,54.8,Sunny,,0,5.88,44,120,40,120
6/8/2025,Pitas and flatbreads,Bread and Bakery,R001,73.2,54.8,Sunny,,0,3.52,60,123,40,120
6/8/2025,Cookies and bakery snacks,Bread and Bakery,R004,73.2,54.8,Sunny,,0,3.48,60,100,40,120
6/8/2025,Baguettes and french breads,Bread and Bakery,R003,73.2,54.8,Sunny,,0,3.95,61,59,40,120
6/8/2025,Butter,"Dairy, eggs and cheese",R002,73.2,54.8,Sunny,,0,7.85,85,65,50,150
6/8/2025,Cheese - american,"Dairy, eggs and cheese",R003,73.2,54.8,Sunny,,0,5.62,85,65,50,150
6/8/2025,Cheese - cheddar,"Dairy, eggs and cheese",R003,73.2,54.8,Sunny,,0,7.83,80,157,50,150
6/8/2025,Cheese - mozerella,"Dairy, eggs and cheese",R005,73.2,54.8,Sunny,,0.15,6.36,114,186,50,150
6/8/2025,Milk and cream,"Dairy, eggs and cheese",R003,73.2,54.8,Sunny,,0,7.32,89,61,50,150
6/8/2025,Yogurt and pudding,"Dairy, eggs and cheese",R002,73.2,54.8,Sunny,,0.21,4.64,94,56,50,150
6/8/2025,Eggs,"Dairy, eggs and cheese",R004,73.2,54.8,Sunny,,0,4.85,81,69,50,150
6/8/2025,Strawberry,Fruits - Berries,R004,73.2,54.8,Sunny,,0,4.89,74,32,30,90
6/8/2025,Blueberry,Fruits - Berries,R003,73.2,54.8,Sunny,,0.21,3.85,108,96,30,90
6/8/2025,Raspberries,Fruits - Berries,R001,73.2,54.8,Sunny,,0,5.37,79,117,30,90
6/8/2025,Pineapple,Fruits - All weather,R004,73.2,54.8,Sunny,,0,1.02,81,109,60,180
6/8/2025,Banana,Fruits - All weather,R002,73.2,54.8,Sunny,,0.1,1.17,114,210,60,180
6/8/2025,Apples,Fruits - All weather,R003,73.2,54.8,Sunny,,0.17,0.93,110,83,60,180
6/8/2025,Watermelon,Fruits - Melons,R002,73.2,54.8,Sunny,,0,1.17,42,75,25,75
6/8/2025,Canteloupe,Fruits - Melons,R004,73.2,54.8,Sunny,,0,1.76,40,75,25,75
6/8/2025,Oranges,Fruits - Citrus,R003,73.2,54.8,Sunny,,0.06,0.78,67,183,50,150
6/8/2025,Lemon,Fruits - Citrus,R005,73.2,54.8,Sunny,,0,1.11,59,91,50,150
6/8/2025,Mango,Fruits - Tropical Fruits,R005,73.2,54.8,Sunny,,0,2.94,37,115,35,105
6/8/2025,Kiwi,Fruits - Tropical Fruits,R005,73.2,54.8,Sunny,,0,2.18,35,136,35,105
6/8/2025,Coconut,Fruits - Tropical Fruits,R003,73.2,54.8,Sunny,,0,2.61,35,139,35,105
6/8/2025,Cherries,Fruits - Seasonal,R002,73.2,54.8,Sunny,,0,3.1,51,27,20,60
6/8/2025,Peach,Fruits - Seasonal,R005,73.2,54.8,Sunny,,0,3.45,29,60,20,60
6/8/2025,Onion,Vegetables,R001,73.2,54.8,Sunny,,0.2,2.19,129,180,60,180
6/8/2025,Tomatoes,Vegetables,R004,73.2,54.8,Sunny,,0,2.61,102,78,60,180
6/8/2025,Carrots,Vegetables,R005,73.2,54.8,Sunny,,0,2.03,63,180,60,180
6/8/2025,Cabbage,Vegetables,R002,73.2,54.8,Sunny,,0,1.89,100,185,60,180
6/8/2025,Broccoli & Cauliflower,Vegetables,R003,73.2,54.8,Sunny,,0,1.4,64,180,60,180
6/8/2025,Potatoes & Yams,Vegetables,R005,73.2,54.8,Sunny,,0,1.49,96,212,60,180
6/8/2025,Cucumbers,Vegetables,R002,73.2,54.8,Sunny,,0,0.85,96,219,60,180
6/8/2025,Peppers,Vegetables,R005,73.2,54.8,Sunny,,0,2.16,100,215,60,180
6/8/2025,Herbs,Vegetables,R001,73.2,54.8,Sunny,,0,1.72,108,72,60,180
6/8/2025,Lettuce and Greens,Vegetables,R001,73.2,54.8,Sunny,,0,2.7,100,80,60,180
6/8/2025,Corn,Vegetables,R003,73.2,54.8,Sunny,,0,1.31,121,239,60,180
6/8/2025,Beef,Meat,R004,73.2,54.8,Sunny,,0,5.85,51,120,40,120
6/8/2025,Chicken,Meat,R004,73.2,54.8,Sunny,,0,9.66,79,140,40,120
6/8/2025,Turkey,Meat,R005,73.2,54.8,Sunny,,0,10.29,86,154,40,120
6/8/2025,Lamb,Meat,R001,73.2,54.8,Sunny,,0,7.4,79,41,40,120
6/8/2025,Pork,Meat,R004,73.2,54.8,Sunny,,0,14.93,76,47,40,120
6/8/2025,Shrimp,Seafood,R002,73.2,54.8,Sunny,,0,8.21,40,79,25,75
6/8/2025,Prawns,Seafood,R001,73.2,54.8,Sunny,,0,12.11,37,79,25,75
6/8/2025,Lobster,Seafood,R005,73.2,54.8,Sunny,,0,23.23,36,29,25,75
6/8/2025,Crabs,Seafood,R005,73.2,54.8,Sunny,,0,18.96,40,75,25,75
6/8/2025,Salmon,Seafood,R004,73.2,54.8,Sunny,,0.18,14.93,47,79,25,75
6/8/2025,Cod,Seafood,R003,73.2,54.8,Sunny,,0.19,15,54,36,25,75
6/8/2025,Icecream,Frozen,R001,73.2,54.8,Sunny,,0,5.44,70,86,50,150
6/8/2025,Appetizers,Frozen,R001,73.2,54.8,Sunny,,0,4.17,64,150,50,150
6/8/2025,Fruits and Berries,Frozen,R005,73.2,54.8,Sunny,,0,5.66,71,79,50,150
6/8/2025,Meals and Sides,Frozen,R002,73.2,54.8,Sunny,,0,7.32,63,130,50,150
6/8/2025,Pizza,Frozen,R003,73.2,54.8,Sunny,,0,8.71,70,120,50,150
6/8/2025,Juices,Frozen,R001,73.2,54.8,Sunny,,0,8.98,70,123,50,150
6/8/2025,Desserts and Dough,Frozen,R003,73.2,54.8,Sunny,,0,4.15,64,109,50,150
6/8/2025,Popsicles,Frozen,R002,73.2,54.8,Sunny,,0,6.13,63,87,50,150
6/9/2025,Cocoa & Hot chocolate,Hot Beverages,R004,73.8,54.2,Hot,,0,9.15,46,181,50,150
6/9/2025,Coffee,Hot Beverages,R004,73.8,54.2,Hot,,0,9.85,52,53,50,150
6/9/2025,Tea,Hot Beverages,R004,73.8,54.2,Hot,,0,11.64,44,199,50,150
6/9/2025,Coconut water,Cold Beverages,R005,73.8,54.2,Hot,,0,1.84,80,296,80,240
6/9/2025,Juice and smoothies,Cold Beverages,R001,73.8,54.2,Hot,,0,3.11,91,287,80,240
6/9/2025,Soft drinks,Cold Beverages,R001,73.8,54.2,Hot,,0,3.72,84,162,80,240
6/9/2025,Sports drinks,Cold Beverages,R004,73.8,54.2,Hot,,0,2.69,89,225,80,240
6/9/2025,Water,Hydration,R005,73.8,54.2,Hot,,0,1.54,107,201,100,300
6/9/2025,Sparkling water,Hydration,R002,73.8,54.2,Hot,,0,1.73,81,227,100,300
6/9/2025,"Breakfast, syrup and cereal",Pantry,R002,73.8,54.2,Hot,,0.15,5.05,67,157,60,180
6/9/2025,Condiments and spice,Pantry,R003,73.8,54.2,Hot,,0,3.34,53,66,60,180
6/9/2025,"Grains, pasta",Pantry,R005,73.8,54.2,Hot,,0,3.87,50,221,60,180
