ds,product,category,retailer_id,temperature_f,humidity_pct,weather_condition,holiday,discount_pct,unit_price,sales_volume,stock_quantity,reorder_level,reorder_quantity
2024-08-06,Appetizers,Frozen,R003,86.8,29.2,Sunny,,0.0,7.98,96,93,50,150
2024-08-06,Fruits and Berries,Frozen,R001,86.8,29.2,Sunny,,0.0,4.49,102,84,50,150
2024-08-06,Meals and Sides,Frozen,R003,86.8,29.2,Sunny,,0.0,4.1,99,69,50,150
2024-08-06,Pizza,Frozen,R004,86.8,29.2,Sunny,,0.0,6.44,96,69,50,150
2024-08-06,Juices,Frozen,R005,86.8,29.2,Sunny,,0.0,5.6,117,78,50,150
2024-08-06,Desserts and Dough,Frozen,R001,86.8,29.2,Sunny,,0.0,8.23,109,75,50,150
2024-08-06,Popsicles,Frozen,R001,86.8,29.2,Sunny,,0.0,4.48,108,64,50,150
2024-08-07,Cocoa & Hot chocolate,Hot Beverages,R004,93.5,50.4,Hot,,0.0,10.69,37,94,50,150
2024-08-07,Coffee,Hot Beverages,R001,93.5,50.4,Hot,,0.0,11.71,34,182,50,150
2024-08-07,Tea,Hot Beverages,R001,93.5,50.4,Hot,,0.0,6.45,33,169,50,150
2024-08-07,Coconut water,Cold Beverages,R003,93.5,50.4,Hot,,0.0,3.99,98,90,80,240
2024-08-07,Juice and smoothies,Cold Beverages,R004,93.5,50.4,Hot,,0.0,1.98,94,218,80,240
2024-08-07,Soft drinks,Cold Beverages,R004,93.5,50.4,Hot,,0.0,3.17,117,100,80,240
2024-08-07,Sports drinks,Cold Beverages,R001,93.5,50.4,Hot,,0.0,1.72,98,207,80,240
2024-08-07,Water,Hydration,R002,93.5,50.4,Hot,,0.0,2.13,115,193,100,300
2024-08-07,Sparkling water,Hydration,R002,93.5,50.4,Hot,,0.12,1.22,141,216,100,300
2024-08-07,"Breakfast, syrup and cereal",Pantry,R002,93.5,50.4,Hot,,0.16,5.52,60,108,60,180
2024-08-07,Condiments and spice,Pantry,R003,93.5,50.4,Hot,,0.16,5.61,62,233,60,180
2024-08-07,"Grains, pasta",Pantry,R005,93.5,50.4,Hot,,0.0,5.82,60,140,60,180
2024-08-07,Soups,Canned Goods,R002,93.5,50.4,Hot,,0.0,1.82,40,95,70,210
2024-08-07,Vegetables,Canned Goods,R003,93.5,50.4,Hot,,0.0,2.71,48,266,70,210
2024-08-07,Fruits,Canned Goods,R004,93.5,50.4,Hot,,0.0,2.96,48,164,70,210
2024-08-07,Bagels and Muffins,Bread and Bakery,R005,93.5,50.4,Hot,,0.0,2.89,60,60,40,120
2024-08-07,Sandwich breads,Bread and Bakery,R002,93.5,50.4,Hot,,0.0,4.3,66,54,40,120
2024-08-07,Pitas and flatbreads,Bread and Bakery,R001,93.5,50.4,Hot,,0.0,5.84,71,49,40,120
2024-08-07,Cookies and bakery snacks,Bread and Bakery,R002,93.5,50.4,Hot,,0.0,5.08,63,57,40,120
2024-08-07,Baguettes and french breads,Bread and Bakery,R002,93.5,50.4,Hot,,0.0,4.04,64,56,40,120
2024-08-07,Butter,"Dairy, eggs and cheese",R003,93.5,50.4,Hot,,0.0,3.82,72,78,50,150
2024-08-07,Cheese - american,"Dairy, eggs and cheese",R004,93.5,50.4,Hot,,0.0,7.71,80,74,50,150
2024-08-07,Cheese - cheddar,"Dairy, eggs and cheese",R003,93.5,50.4,Hot,,0.0,2.5,71,156,50,150
2024-08-07,Cheese - mozerella,"Dairy, eggs and cheese",R001,93.5,50.4,Hot,,0.0,6.55,75,150,50,150
2024-08-07,Milk and cream,"Dairy, eggs and cheese",R005,93.5,50.4,Hot,,0.0,7.05,59,150,50,150
2024-08-07,Yogurt and pudding,"Dairy, eggs and cheese",R004,93.5,50.4,Hot,,0.0,2.94,71,150,50,150
2024-08-07,Eggs,"Dairy, eggs and cheese",R003,93.5,50.4,Hot,,0.0,3.95,77,106,50,150
2024-08-07,Strawberry,Fruits - Berries,R004,93.5,50.4,Hot,,0.0,3.91,60,56,30,90
2024-08-07,Blueberry,Fruits - Berries,R005,93.5,50.4,Hot,,0.0,4.62,55,63,30,90
2024-08-07,Raspberries,Fruits - Berries,R001,93.5,50.4,Hot,,0.0,4.09,49,60,30,90
2024-08-07,Pineapple,Fruits - All weather,R005,93.5,50.4,Hot,,0.0,1.38,81,215,60,180
2024-08-07,Banana,Fruits - All weather,R001,93.5,50.4,Hot,,0.0,1.41,87,149,60,180
2024-08-07,Apples,Fruits - All weather,R001,93.5,50.4,Hot,,0.0,0.81,80,111,60,180
2024-08-07,Watermelon,Fruits - Melons,R002,93.5,50.4,Hot,,0.0,1.85,69,89,25,75
2024-08-07,Canteloupe,Fruits - Melons,R001,93.5,50.4,Hot,,0.0,0.78,56,27,25,75
2024-08-07,Oranges,Fruits - Citrus,R004,93.5,50.4,Hot,,0.0,0.57,52,188,50,150
2024-08-07,Lemon,Fruits - Citrus,R003,93.5,50.4,Hot,,0.0,1.02,53,113,50,150
2024-08-07,Mango,Fruits - Tropical Fruits,R004,93.5,50.4,Hot,,0.0,3.49,35,119,35,105
2024-08-07,Kiwi,Fruits - Tropical Fruits,R003,93.5,50.4,Hot,,0.0,3.54,35,70,35,105
2024-08-07,Coconut,Fruits - Tropical Fruits,R005,93.5,50.4,Hot,,0.0,3.97,44,128,35,105
2024-08-07,Cherries,Fruits - Seasonal,R002,93.5,50.4,Hot,,0.0,4.64,35,36,20,60
2024-08-07,Peach,Fruits - Seasonal,R004,93.5,50.4,Hot,,0.16,3.16,45,26,20,60
2024-08-07,Onion,Vegetables,R002,93.5,50.4,Hot,,0.0,2.35,76,180,60,180
2024-08-07,Tomatoes,Vegetables,R002,93.5,50.4,Hot,,0.0,2.8,85,138,60,180
2024-08-07,Carrots,Vegetables,R005,93.5,50.4,Hot,,0.0,0.72,72,180,60,180
2024-08-07,Cabbage,Vegetables,R002,93.5,50.4,Hot,,0.0,1.73,106,74,60,180
2024-08-07,Broccoli & Cauliflower,Vegetables,R002,93.5,50.4,Hot,,0.0,0.88,63,180,60,180
2024-08-07,Potatoes & Yams,Vegetables,R003,93.5,50.4,Hot,,0.0,0.85,84,180,60,180
2024-08-07,Cucumbers,Vegetables,R002,93.5,50.4,Hot,,0.0,1.69,95,85,60,180
2024-08-07,Peppers,Vegetables,R004,93.5,50.4,Hot,,0.0,2.17,87,187,60,180
2024-08-07,Herbs,Vegetables,R004,93.5,50.4,Hot,,0.0,2.92,90,180,60,180
2024-08-07,Lettuce and Greens,Vegetables,R001,93.5,50.4,Hot,,0.0,0.82,80,188,60,180
2024-08-07,Corn,Vegetables,R002,93.5,50.4,Hot,,0.0,1.75,74,180,60,180
2024-08-07,Beef,Meat,R005,93.5,50.4,Hot,,0.0,14.96,50,133,40,120
2024-08-07,Chicken,Meat,R003,93.5,50.4,Hot,,0.0,12.64,51,120,40,120
2024-08-07,Turkey,Meat,R003,93.5,50.4,Hot,,0.0,10.31,52,120,40,120
2024-08-07,Lamb,Meat,R003,93.5,50.4,Hot,,0.21,7.42,49,120,40,120
2024-08-07,Pork,Meat,R002,93.5,50.4,Hot,,0.15,11.3,41,120,40,120
2024-08-07,Shrimp,Seafood,R004,93.5,50.4,Hot,,0.0,11.69,32,26,25,75
2024-08-07,Prawns,Seafood,R005,93.5,50.4,Hot,,0.0,18.58,35,93,25,75
2024-08-07,Lobster,Seafood,R003,93.5,50.4,Hot,,0.0,18.67,37,47,25,75
2024-08-07,Crabs,Seafood,R001,93.5,50.4,Hot,,0.0,14.03,36,41,25,75
2024-08-07,Salmon,Seafood,R002,93.5,50.4,Hot,,0.0,21.3,32,61,25,75
2024-08-07,Cod,Seafood,R001,93.5,50.4,Hot,,0.0,14.25,32,43,25,75
2024-08-07,Icecream,Frozen,R004,93.5,50.4,Hot,,0.0,5.8,87,150,50,150
2024-08-07,Appetizers,Frozen,R001,93.5,50.4,Hot,,0.0,7.98,93,150,50,150
2024-08-07,Fruits and Berries,Frozen,R003,93.5,50.4,Hot,,0.0,4.49,84,150,50,150
2024-08-07,Meals and Sides,Frozen,R004,93.5,50.4,Hot,,0.0,4.1,69,150,50,150
2024-08-07,Pizza,Frozen,R002,93.5,50.4,Hot,,0.0,6.44,69,150,50,150
2024-08-07,Juices,Frozen,R002,93.5,50.4,Hot,,0.0,5.6,78,150,50,150
2024-08-07,Desserts and Dough,Frozen,R005,93.5,50.4,Hot,,0.0,8.23,75,150,50,150
2024-08-07,Popsicles,Frozen,R004,93.5,50.4,Hot,,0.0,4.48,64,150,50,150
2024-08-08,Cocoa & Hot chocolate,Hot Beverages,R003,93.8,51.9,Hot,,0.0,10.69,32,62,50,150
2024-08-08,Coffee,Hot Beverages,R001,93.8,51.9,Hot,,0.0,11.71,34,148,50,150
2024-08-08,Tea,Hot Beverages,R003,93.8,51.9,Hot,,0.0,6.45,35,134,50,150
2024-08-08,Coconut water,Cold Beverages,R002,93.8,51.9,Hot,,0.0,3.99,90,240,80,240
2024-08-08,Juice and smoothies,Cold Beverages,R003,93.8,51.9,Hot,,0.0,1.98,99,119,80,240
2024-08-08,Soft drinks,Cold Beverages,R005,93.8,51.9,Hot,,0.0,3.17,100,240,80,240
2024-08-08,Sports drinks,Cold Beverages,R005,93.8,51.9,Hot,,0.0,1.72,112,95,80,240
2024-08-08,Water,Hydration,R003,93.8,51.9,Hot,,0.0,2.13,114,379,100,300
2024-08-08,Sparkling water,Hydration,R003,93.8,51.9,Hot,,0.0,1.22,113,103,100,300
2024-08-08,"Breakfast, syrup and cereal",Pantry,R005,93.8,51.9,Hot,,0.0,5.52,54,234,60,180
2024-08-08,Condiments and spice,Pantry,R001,93.8,51.9,Hot,,0.0,5.61,51,182,60,180
2024-08-08,"Grains, pasta",Pantry,R003,93.8,51.9,Hot,,0.0,5.82,59,81,60,180
2024-08-08,Soups,Canned Goods,R003,93.8,51.9,Hot,,0.0,1.82,54,251,70,210
2024-08-08,Vegetables,Canned Goods,R002,93.8,51.9,Hot,,0.0,2.71,47,219,70,210
2024-08-08,Fruits,Canned Goods,R003,93.8,51.9,Hot,,0.0,2.96,46,118,70,210
2024-08-08,Bagels and Muffins,Bread and Bakery,R003,93.8,51.9,Hot,,0.0,2.89,60,120,40,120
2024-08-08,Sandwich breads,Bread and Bakery,R003,93.8,51.9,Hot,,0.0,4.3,54,120,40,120
2024-08-08,Pitas and flatbreads,Bread and Bakery,R002,93.8,51.9,Hot,,0.0,5.84,49,120,40,120
2024-08-08,Cookies and bakery snacks,Bread and Bakery,R003,93.8,51.9,Hot,,0.0,5.08,52,125,40,120
2024-08-08,Baguettes and french breads,Bread and Bakery,R002,93.8,51.9,Hot,,0.0,4.04,56,120,40,120
2024-08-08,Butter,"Dairy, eggs and cheese",R005,93.8,51.9,Hot,,0.0,3.82,70,158,50,150
2024-08-08,Cheese - american,"Dairy, eggs and cheese",R004,93.8,51.9,Hot,,0.0,7.71,74,150,50,150
2024-08-08,Cheese - cheddar,"Dairy, eggs and cheese",R003,93.8,51.9,Hot,,0.0,2.5,76,80,50,150
2024-08-08,Cheese - mozerella,"Dairy, eggs and cheese",R001,93.8,51.9,Hot,,0.0,6.55,75,75,50,150
2024-08-08,Milk and cream,"Dairy, eggs and cheese",R001,93.8,51.9,Hot,,0.22,7.05,105,195,50,150
2024-08-08,Yogurt and pudding,"Dairy, eggs and cheese",R001,93.8,51.9,Hot,,0.0,2.94,70,80,50,150
2024-08-08,Eggs,"Dairy, eggs and cheese",R001,93.8,51.9,Hot,,0.0,3.95,81,175,50,150
2024-08-08,Strawberry,Fruits - Berries,R001,93.8,51.9,Hot,,0.0,3.91,55,91,30,90
2024-08-08,Blueberry,Fruits - Berries,R005,93.8,51.9,Hot,,0.0,4.62,47,106,30,90
2024-08-08,Raspberries,Fruits - Berries,R003,93.8,51.9,Hot,,0.0,4.09,54,96,30,90
2024-08-08,Pineapple,Fruits - All weather,R003,93.8,51.9,Hot,,0.0,1.38,68,147,60,180
2024-08-08,Banana,Fruits - All weather,R005,93.8,51.9,Hot,,0.0,1.41,80,69,60,180
2024-08-08,Apples,Fruits - All weather,R001,93.8,51.9,Hot,,0.0,0.81,76,215,60,180
2024-08-08,Watermelon,Fruits - Melons,R001,93.8,51.9,Hot,,0.0,1.85,70,94,25,75
2024-08-08,Canteloupe,Fruits - Melons,R004,93.8,51.9,Hot,,0.0,0.78,27,75,25,75
2024-08-08,Oranges,Fruits - Citrus,R005,93.8,51.9,Hot,,0.0,0.57,43,145,50,150
2024-08-08,Lemon,Fruits - Citrus,R003,93.8,51.9,Hot,,0.0,1.02,53,60,50,150
2024-08-08,Mango,Fruits - Tropical Fruits,R004,93.8,51.9,Hot,,0.0,3.49,33,86,35,105
2024-08-08,Kiwi,Fruits - Tropical Fruits,R001,93.8,51.9,Hot,,0.0,3.54,34,36,35,105
2024-08-08,Coconut,Fruits - Tropical Fruits,R002,93.8,51.9,Hot,,0.0,3.97,36,92,35,105
2024-08-08,Cherries,Fruits - Seasonal,R001,93.8,51.9,Hot,,0.12,4.64,36,60,20,60
2024-08-08,Peach,Fruits - Seasonal,R001,93.8,51.9,Hot,,0.0,3.16,26,60,20,60
2024-08-08,Onion,Vegetables,R005,93.8,51.9,Hot,,0.0,2.35,93,87,60,180
2024-08-08,Tomatoes,Vegetables,R003,93.8,51.9,Hot,,0.0,2.8,85,233,60,180
2024-08-08,Carrots,Vegetables,R003,93.8,51.9,Hot,,0.0,0.72,86,94,60,180
2024-08-08,Cabbage,Vegetables,R003,93.8,51.9,Hot,,0.0,1.73,70,184,60,180
2024-08-08,Broccoli & Cauliflower,Vegetables,R004,93.8,51.9,Hot,,0.0,0.88,102,78,60,180
2024-08-08,Potatoes & Yams,Vegetables,R003,93.8,51.9,Hot,,0.0,0.85,80,100,60,180
2024-08-08,Cucumbers,Vegetables,R003,93.8,51.9,Hot,,0.0,1.69,85,180,60,180
2024-08-08,Peppers,Vegetables,R001,93.8,51.9,Hot,,0.0,2.17,88,99,60,180
2024-08-08,Herbs,Vegetables,R005,93.8,51.9,Hot,,0.0,2.92,77,103,60,180
2024-08-08,Lettuce and Greens,Vegetables,R004,93.8,51.9,Hot,,0.0,0.82,88,100,60,180
2024-08-08,Corn,Vegetables,R003,93.8,51.9,Hot,,0.0,1.75,74,106,60,180
2024-08-08,Beef,Meat,R005,93.8,51.9,Hot,,0.0,14.96,56,77,40,120
2024-08-08,Chicken,Meat,R001,93.8,51.9,Hot,,0.0,12.64,48,72,40,120
2024-08-08,Turkey,Meat,R005,93.8,51.9,Hot,,0.0,10.31,62,58,40,120
2024-08-08,Lamb,Meat,R003,93.8,51.9,Hot,,0.0,7.42,58,62,40,120
2024-08-08,Pork,Meat,R004,93.8,51.9,Hot,,0.0,11.3,59,61,40,120
2024-08-08,Shrimp,Seafood,R003,93.8,51.9,Hot,,0.0,11.69,26,75,25,75
2024-08-08,Prawns,Seafood,R002,93.8,51.9,Hot,,0.0,18.58,32,61,25,75
2024-08-08,Lobster,Seafood,R001,93.8,51.9,Hot,,0.0,18.67,37,85,25,75
2024-08-08,Crabs,Seafood,R005,93.8,51.9,Hot,,0.0,14.03,37,79,25,75
2024-08-08,Salmon,Seafood,R001,93.8,51.9,Hot,,0.19,21.3,49,87,25,75
2024-08-08,Cod,Seafood,R005,93.8,51.9,Hot,,0.0,14.25,36,82,25,75
2024-08-08,Icecream,Frozen,R005,93.8,51.9,Hot,,0.0,5.8,86,64,50,150
2024-08-08,Appetizers,Frozen,R002,93.8,51.9,Hot,,0.0,7.98,101,199,50,150
2024-08-08,Fruits and Berries,Frozen,R003,93.8,51.9,Hot,,0.0,4.49,90,60,50,150
2024-08-08,Meals and Sides,Frozen,R004,93.8,51.9,Hot,,0.0,4.1,96,54,50,150
2024-08-08,Pizza,Frozen,R002,93.8,51.9,Hot,,0.0,6.44,87,63,50,150
2024-08-08,Juices,Frozen,R001,93.8,51.9,Hot,,0.0,5.6,95,55,50,150
2024-08-08,Desserts and Dough,Frozen,R004,93.8,51.9,Hot,,0.0,8.23,105,195,50,150
2024-08-08,Popsicles,Frozen,R001,93.8,51.9,Hot,,0.0,4.48,93,57,50,150
2024-08-09,Cocoa & Hot chocolate,Hot Beverages,R004,84.4,45.6,Hot,,0.0,10.69,37,175,50,150
2024-08-09,Coffee,Hot Beverages,R003,84.4,45.6,Hot,,0.0,11.71,42,106,50,150
2024-08-09,Tea,Hot Beverages,R004,84.4,45.6,Hot,,0.0,6.45,41,93,50,150
2024-08-09,Coconut water,Cold Beverages,R001,84.4,45.6,Hot,,0.0,3.99,121,119,80,240
2024-08-09,Juice and smoothies,Cold Beverages,R004,84.4,45.6,Hot,,0.0,1.98,114,245,80,240
2024-08-09,Soft drinks,Cold Beverages,R002,84.4,45.6,Hot,,0.0,3.17,145,95,80,240
2024-08-09,Sports drinks,Cold Beverages,R002,84.4,45.6,Hot,,0.0,1.72,95,240,80,240
2024-08-09,Water,Hydration,R002,84.4,45.6,Hot,,0.0,2.13,144,235,100,300
2024-08-09,Sparkling water,Hydration,R003,84.4,45.6,Hot,,0.0,1.22,103,300,100,300
2024-08-09,"Breakfast, syrup and cereal",Pantry,R002,84.4,45.6,Hot,,0.0,5.52,64,170,60,180
2024-08-09,Condiments and spice,Pantry,R005,84.4,45.6,Hot,,0.0,5.61,60,122,60,180
2024-08-09,"Grains, pasta",Pantry,R003,84.4,45.6,Hot,,0.0,5.82,64,197,60,180
2024-08-09,Soups,Canned Goods,R004,84.4,45.6,Hot,,0.0,1.82,62,189,70,210
2024-08-09,Vegetables,Canned Goods,R004,84.4,45.6,Hot,,0.0,2.71,61,158,70,210
2024-08-09,Fruits,Canned Goods,R005,84.4,45.6,Hot,,0.0,2.96,51,277,70,210
2024-08-09,Bagels and Muffins,Bread and Bakery,R002,84.4,45.6,Hot,,0.0,2.89,76,44,40,120
2024-08-09,Sandwich breads,Bread and Bakery,R005,84.4,45.6,Hot,,0.0,4.3,69,51,40,120
2024-08-09,Pitas and flatbreads,Bread and Bakery,R003,84.4,45.6,Hot,,0.0,5.84,72,48,40,120
2024-08-09,Cookies and bakery snacks,Bread and Bakery,R005,84.4,45.6,Hot,,0.0,5.08,73,52,40,120
2024-08-09,Baguettes and french breads,Bread and Bakery,R002,84.4,45.6,Hot,,0.0,4.04,71,49,40,120
2024-08-09,Butter,"Dairy, eggs and cheese",R001,84.4,45.6,Hot,,0.0,3.82,96,62,50,150
2024-08-09,Cheese - american,"Dairy, eggs and cheese",R002,84.4,45.6,Hot,,0.0,7.71,104,196,50,150
2024-08-09,Cheese - cheddar,"Dairy, eggs and cheese",R002,84.4,45.6,Hot,,0.0,2.5,80,150,50,150
2024-08-09,Cheese - mozerella,"Dairy, eggs and cheese",R002,84.4,45.6,Hot,,0.0,6.55,75,150,50,150
2024-08-09,Milk and cream,"Dairy, eggs and cheese",R001,84.4,45.6,Hot,,0.0,7.05,83,112,50,150
2024-08-09,Yogurt and pudding,"Dairy, eggs and cheese",R002,84.4,45.6,Hot,,0.0,2.94,80,150,50,150
2024-08-09,Eggs,"Dairy, eggs and cheese",R004,84.4,45.6,Hot,,0.0,3.95,97,78,50,150
2024-08-09,Strawberry,Fruits - Berries,R004,84.4,45.6,Hot,,0.0,3.91,75,106,30,90
2024-08-09,Blueberry,Fruits - Berries,R001,84.4,45.6,Hot,,0.0,4.62,67,39,30,90
2024-08-09,Raspberries,Fruits - Berries,R004,84.4,45.6,Hot,,0.0,4.09,76,110,30,90
2024-08-09,Pineapple,Fruits - All weather,R004,84.4,45.6,Hot,,0.0,1.38,82,65,60,180
2024-08-09,Banana,Fruits - All weather,R002,84.4,45.6,Hot,,0.0,1.41,69,180,60,180
2024-08-09,Apples,Fruits - All weather,R005,84.4,45.6,Hot,,0.0,0.81,115,100,60,180
2024-08-09,Watermelon,Fruits - Melons,R002,84.4,45.6,Hot,,0.0,1.85,77,92,25,75
2024-08-09,Canteloupe,Fruits - Melons,R004,84.4,45.6,Hot,,0.2,0.78,75,75,25,75
2024-08-09,Oranges,Fruits - Citrus,R002,84.4,45.6,Hot,,0.0,0.57,56,89,50,150
2024-08-09,Lemon,Fruits - Citrus,R003,84.4,45.6,Hot,,0.0,1.02,60,150,50,150
2024-08-09,Mango,Fruits - Tropical Fruits,R004,84.4,45.6,Hot,,0.0,3.49,44,42,35,105
2024-08-09,Kiwi,Fruits - Tropical Fruits,R001,84.4,45.6,Hot,,0.0,3.54,36,105,35,105
2024-08-09,Coconut,Fruits - Tropical Fruits,R001,84.4,45.6,Hot,,0.0,3.97,41,51,35,105
2024-08-09,Cherries,Fruits - Seasonal,R002,84.4,45.6,Hot,,0.0,4.64,40,80,20,60
2024-08-09,Peach,Fruits - Seasonal,R003,84.4,45.6,Hot,,0.0,3.16,37,23,20,60
2024-08-09,Onion,Vegetables,R003,84.4,45.6,Hot,,0.0,2.35,87,180,60,180
2024-08-09,Tomatoes,Vegetables,R001,84.4,45.6,Hot,,0.0,2.8,120,113,60,180
2024-08-09,Carrots,Vegetables,R002,84.4,45.6,Hot,,0.0,0.72,94,180,60,180
2024-08-09,Cabbage,Vegetables,R003,84.4,45.6,Hot,,0.0,1.73,107,77,60,180
2024-08-09,Broccoli & Cauliflower,Vegetables,R003,84.4,45.6,Hot,,0.0,0.88,78,180,60,180
2024-08-09,Potatoes & Yams,Vegetables,R003,84.4,45.6,Hot,,0.0,0.85,100,180,60,180
2024-08-09,Cucumbers,Vegetables,R002,84.4,45.6,Hot,,0.0,1.69,122,238,60,180
2024-08-09,Peppers,Vegetables,R004,84.4,45.6,Hot,,0.0,2.17,99,180,60,180
2024-08-09,Herbs,Vegetables,R004,84.4,45.6,Hot,,0.0,2.92,103,180,60,180
2024-08-09,Lettuce and Greens,Vegetables,R002,84.4,45.6,Hot,,0.0,0.82,100,180,60,180
2024-08-09,Corn,Vegetables,R003,84.4,45.6,Hot,,0.0,1.75,106,180,60,180
2024-08-09,Beef,Meat,R002,84.4,45.6,Hot,,0.0,14.96,61,136,40,120
2024-08-09,Chicken,Meat,R003,84.4,45.6,Hot,,0.0,12.64,65,127,40,120
2024-08-09,Turkey,Meat,R001,84.4,45.6,Hot,,0.0,10.31,58,120,40,120
2024-08-09,Lamb,Meat,R001,84.4,45.6,Hot,,0.0,7.42,62,120,40,120
2024-08-09,Pork,Meat,R002,84.4,45.6,Hot,,0.0,11.3,61,120,40,120
2024-08-09,Shrimp,Seafood,R002,84.4,45.6,Hot,,0.0,11.69,38,37,25,75
2024-08-09,Prawns,Seafood,R004,84.4,45.6,Hot,,0.0,18.58,43,93,25,75
2024-08-09,Lobster,Seafood,R004,84.4,45.6,Hot,,0.0,18.67,44,41,25,75
2024-08-09,Crabs,Seafood,R002,84.4,45.6,Hot,,0.2,14.03,47,32,25,75
2024-08-09,Salmon,Seafood,R003,84.4,45.6,Hot,,0.0,21.3,43,44,25,75
2024-08-09,Cod,Seafood,R001,84.4,45.6,Hot,,0.0,14.25,44,38,25,75
2024-08-09,Icecream,Frozen,R001,84.4,45.6,Hot,,0.0,5.8,64,150,50,150
2024-08-09,Appetizers,Frozen,R002,84.4,45.6,Hot,,0.0,7.98,118,81,50,150
2024-08-09,Fruits and Berries,Frozen,R002,84.4,45.6,Hot,,0.0,4.49,60,150,50,150
2024-08-09,Meals and Sides,Frozen,R003,84.4,45.6,Hot,,0.0,4.1,54,150,50,150
2024-08-09,Pizza,Frozen,R004,84.4,45.6,Hot,,0.0,6.44,63,150,50,150
2024-08-09,Juices,Frozen,R004,84.4,45.6,Hot,,0.0,5.6,55,150,50,150
2024-08-09,Desserts and Dough,Frozen,R003,84.4,45.6,Hot,,0.0,8.23,113,82,50,150
2024-08-09,Popsicles,Frozen,R003,84.4,45.6,Hot,,0.0,4.48,57,150,50,150
2024-08-10,Cocoa & Hot chocolate,Hot Beverages,R004,76.0,46.9,Rainy,,0.0,10.69,82,93,50,150
2024-08-10,Coffee,Hot Beverages,R003,76.0,46.9,Rainy,,0.0,11.71,71,185,50,150
2024-08-10,Tea,Hot Beverages,R004,76.0,46.9,Rainy,,0.13,6.45,93,150,50,150
2024-08-10,Coconut water,Cold Beverages,R002,76.0,46.9,Rainy,,0.0,3.99,106,253,80,240
2024-08-10,Juice and smoothies,Cold Beverages,R004,76.0,46.9,Rainy,,0.0,1.98,91,154,80,240
2024-08-10,Soft drinks,Cold Beverages,R004,76.0,46.9,Rainy,,0.0,3.17,95,240,80,240
2024-08-10,Sports drinks,Cold Beverages,R001,76.0,46.9,Rainy,,0.0,1.72,99,141,80,240
2024-08-10,Water,Hydration,R004,76.0,46.9,Rainy,,0.0,2.13,117,118,100,300
2024-08-10,Sparkling water,Hydration,R001,76.0,46.9,Rainy,,0.0,1.22,120,180,100,300
2024-08-10,"Breakfast, syrup and cereal",Pantry,R001,76.0,46.9,Rainy,,0.0,5.52,84,86,60,180
2024-08-10,Condiments and spice,Pantry,R004,76.0,46.9,Rainy,,0.1,5.61,88,214,60,180
2024-08-10,"Grains, pasta",Pantry,R005,76.0,46.9,Rainy,,0.0,5.82,86,111,60,180
2024-08-10,Soups,Canned Goods,R001,76.0,46.9,Rainy,,0.0,1.82,93,96,70,210
2024-08-10,Vegetables,Canned Goods,R005,76.0,46.9,Rainy,,0.0,2.71,80,78,70,210
2024-08-10,Fruits,Canned Goods,R003,76.0,46.9,Rainy,,0.0,2.96,92,185,70,210
2024-08-10,Bagels and Muffins,Bread and Bakery,R001,76.0,46.9,Rainy,,0.0,2.89,44,120,40,120
2024-08-10,Sandwich breads,Bread and Bakery,R003,76.0,46.9,Rainy,,0.0,4.3,51,120,40,120
2024-08-10,Pitas and flatbreads,Bread and Bakery,R002,76.0,46.9,Rainy,,0.0,5.84,48,120,40,120
2024-08-10,Cookies and bakery snacks,Bread and Bakery,R003,76.0,46.9,Rainy,,0.0,5.08,52,120,40,120
2024-08-10,Baguettes and french breads,Bread and Bakery,R001,76.0,46.9,Rainy,,0.0,4.04,49,120,40,120
2024-08-10,Butter,"Dairy, eggs and cheese",R005,76.0,46.9,Rainy,,0.0,3.82,62,150,50,150
2024-08-10,Cheese - american,"Dairy, eggs and cheese",R005,76.0,46.9,Rainy,,0.0,7.71,97,99,50,150
2024-08-10,Cheese - cheddar,"Dairy, eggs and cheese",R001,76.0,46.9,Rainy,,0.0,2.5,93,57,50,150
2024-08-10,Cheese - mozerella,"Dairy, eggs and cheese",R005,76.0,46.9,Rainy,,0.15,6.55,113,187,50,150
2024-08-10,Milk and cream,"Dairy, eggs and cheese",R002,76.0,46.9,Rainy,,0.0,7.05,83,179,50,150
2024-08-10,Yogurt and pudding,"Dairy, eggs and cheese",R003,76.0,46.9,Rainy,,0.0,2.94,85,65,50,150
2024-08-10,Eggs,"Dairy, eggs and cheese",R005,76.0,46.9,Rainy,,0.06,3.95,78,150,50,150
2024-08-10,Strawberry,Fruits - Berries,R003,76.0,46.9,Rainy,,0.11,3.91,76,120,30,90
2024-08-10,Blueberry,Fruits - Berries,R005,76.0,46.9,Rainy,,0.0,4.62,39,90,30,90
2024-08-10,Raspberries,Fruits - Berries,R005,76.0,46.9,Rainy,,0.0,4.09,64,46,30,90
2024-08-10,Pineapple,Fruits - All weather,R001,76.0,46.9,Rainy,,0.0,1.38,65,180,60,180
2024-08-10,Banana,Fruits - All weather,R002,76.0,46.9,Rainy,,0.0,1.41,100,80,60,180
2024-08-10,Apples,Fruits - All weather,R005,76.0,46.9,Rainy,,0.0,0.81,100,180,60,180
2024-08-10,Watermelon,Fruits - Melons,R005,76.0,46.9,Rainy,,0.0,1.85,63,29,25,75
2024-08-10,Canteloupe,Fruits - Melons,R001,76.0,46.9,Rainy,,0.0,0.78,47,28,25,75
2024-08-10,Oranges,Fruits - Citrus,R004,76.0,46.9,Rainy,,0.0,0.57,64,175,50,150
